"Measurement" "Activity" "Subject" "Mean"
"tBodyGyroJerk-mean()-Y" "LAYING" 13 -0.0417744000370968
"tBodyGyroJerk-mean()-Y" "LAYING" 14 -0.0372677398193922
"tBodyGyroJerk-mean()-Y" "LAYING" 15 -0.0415878968152778
"tBodyGyroJerk-mean()-Y" "LAYING" 16 -0.0347735325871429
"tBodyGyroJerk-mean()-Y" "LAYING" 17 -0.0361961143943662
"tBodyGyroJerk-mean()-Y" "LAYING" 18 -0.0393440191846154
"tBodyGyroJerk-mean()-Y" "LAYING" 19 -0.0371476597051807
"tBodyGyroJerk-mean()-Y" "LAYING" 20 -0.038776298
"tBodyGyroJerk-mean()-Y" "LAYING" 21 -0.0346275066055556
"tBodyGyroJerk-mean()-Y" "LAYING" 22 -0.037608730565
"tBodyGyroJerk-mean()-Y" "LAYING" 23 -0.0372449750569444
"tBodyGyroJerk-mean()-Y" "LAYING" 24 -0.0382323710416667
"tBodyGyroJerk-mean()-Y" "LAYING" 25 -0.0426718870280822
"tBodyGyroJerk-mean()-Y" "LAYING" 26 -0.0396682720394737
"tBodyGyroJerk-mean()-Y" "LAYING" 27 -0.0362186160902703
"tBodyGyroJerk-mean()-Y" "LAYING" 28 -0.03560100499625
"tBodyGyroJerk-mean()-Y" "LAYING" 29 -0.0386768295072464
"tBodyGyroJerk-mean()-Y" "LAYING" 30 -0.0384875867528571
"tBodyGyroJerk-mean()-Y" "SITTING" 1 -0.0402118124255319
"tBodyGyroJerk-mean()-Y" "SITTING" 2 -0.0415602029130435
"tBodyGyroJerk-mean()-Y" "SITTING" 3 -0.0360909881807692
"tBodyGyroJerk-mean()-Y" "SITTING" 4 -0.041848389996
"tBodyGyroJerk-mean()-Y" "SITTING" 5 -0.0454702982386364
"tBodyGyroJerk-mean()-Y" "SITTING" 6 -0.0333986700025455
"tBodyGyroJerk-mean()-Y" "SITTING" 7 -0.0396444885
"tBodyGyroJerk-mean()-Y" "SITTING" 8 -0.0402673770652174
"tBodyGyroJerk-mean()-Y" "SITTING" 9 -0.046663441472
"tBodyGyroJerk-mean()-Y" "SITTING" 10 -0.0411216540925926
"tBodyGyroJerk-mean()-Y" "SITTING" 11 -0.0392813049264151
"tBodyGyroJerk-mean()-Y" "SITTING" 12 -0.0387477474705882
"tBodyGyroJerk-mean()-Y" "SITTING" 13 -0.041036688077551
"tBodyGyroJerk-mean()-Y" "SITTING" 14 -0.0434577295055556
"tBodyGyroJerk-mean()-Y" "SITTING" 15 -0.0396068774557627
"tBodyGyroJerk-mean()-Y" "SITTING" 16 -0.0450369280637681
"tBodyGyroJerk-mean()-Y" "SITTING" 17 -0.0411134199378125
"tBodyGyroJerk-mean()-Y" "SITTING" 18 -0.0397125591491228
"tBodyGyroJerk-mean()-Y" "SITTING" 19 -0.0425170215068493
"tBodyGyroJerk-mean()-Y" "SITTING" 20 -0.0407299244348485
"tBodyGyroJerk-mean()-Y" "SITTING" 21 -0.0391483428502824
"tBodyGyroJerk-mean()-Y" "SITTING" 22 -0.0423409822741935
"tBodyGyroJerk-mean()-Y" "SITTING" 23 -0.0434602554691176
"tBodyGyroJerk-mean()-Y" "SITTING" 24 -0.040616936
"tBodyGyroJerk-mean()-Y" "SITTING" 25 -0.0391651423907692
"tBodyGyroJerk-mean()-Y" "SITTING" 26 -0.0403070205666667
"tBodyGyroJerk-mean()-Y" "SITTING" 27 -0.0396410809285714
"tBodyGyroJerk-mean()-Y" "SITTING" 28 -0.0408007786402778
"tBodyGyroJerk-mean()-Y" "SITTING" 29 -0.040001843485
"tBodyGyroJerk-mean()-Y" "SITTING" 30 -0.0407930587264516
"tBodyGyroJerk-mean()-Y" "STANDING" 1 -0.0440627877924528
"tBodyGyroJerk-mean()-Y" "STANDING" 2 -0.042241953537037
"tBodyGyroJerk-mean()-Y" "STANDING" 3 -0.0472415819016393
"tBodyGyroJerk-mean()-Y" "STANDING" 4 -0.0461257201357143
"tBodyGyroJerk-mean()-Y" "STANDING" 5 -0.0399108188821429
"tBodyGyroJerk-mean()-Y" "STANDING" 6 -0.0428828304736842
"tBodyGyroJerk-mean()-Y" "STANDING" 7 -0.0412797611886792
"tBodyGyroJerk-mean()-Y" "STANDING" 8 -0.0485190684259259
"tBodyGyroJerk-mean()-Y" "STANDING" 9 -0.0419199574333333
"tBodyGyroJerk-mean()-Y" "STANDING" 10 -0.0371593000727273
"tBodyGyroJerk-mean()-Y" "STANDING" 11 -0.0395992140851064
"tBodyGyroJerk-mean()-Y" "STANDING" 12 -0.0409520826508197
"tBodyGyroJerk-mean()-Y" "STANDING" 13 -0.0412872577807018
"tBodyGyroJerk-mean()-Y" "STANDING" 14 -0.04500967927
"tBodyGyroJerk-mean()-Y" "STANDING" 15 -0.0438507492018868
"tBodyGyroJerk-mean()-Y" "STANDING" 16 -0.0424982241410256
"tBodyGyroJerk-mean()-Y" "STANDING" 17 -0.0404518753974359
"tBodyGyroJerk-mean()-Y" "STANDING" 18 -0.0406573412739726
"tBodyGyroJerk-mean()-Y" "STANDING" 19 -0.0422918533780822
"tBodyGyroJerk-mean()-Y" "STANDING" 20 -0.0432152397506849
"tBodyGyroJerk-mean()-Y" "STANDING" 21 -0.0404300756516854
"tBodyGyroJerk-mean()-Y" "STANDING" 22 -0.0420998733444444
"tBodyGyroJerk-mean()-Y" "STANDING" 23 -0.0416774165735294
"tBodyGyroJerk-mean()-Y" "STANDING" 24 -0.0431738608
"tBodyGyroJerk-mean()-Y" "STANDING" 25 -0.0418294632148649
"tBodyGyroJerk-mean()-Y" "STANDING" 26 -0.0409011992972973
"tBodyGyroJerk-mean()-Y" "STANDING" 27 -0.0417471753375
"tBodyGyroJerk-mean()-Y" "STANDING" 28 -0.0431364662518987
"tBodyGyroJerk-mean()-Y" "STANDING" 29 -0.0405110578461538
"tBodyGyroJerk-mean()-Y" "STANDING" 30 -0.0437759700423729
"tBodyGyroJerk-mean()-Y" "WALKING" 1 -0.0398428709463158
"tBodyGyroJerk-mean()-Y" "WALKING" 2 -0.0538299449067797
"tBodyGyroJerk-mean()-Y" "WALKING" 3 -0.0387874651724138
"tBodyGyroJerk-mean()-Y" "WALKING" 4 -0.0393474489133333
"tBodyGyroJerk-mean()-Y" "WALKING" 5 -0.0449559531089286
"tBodyGyroJerk-mean()-Y" "WALKING" 6 -0.0362308971842105
"tBodyGyroJerk-mean()-Y" "WALKING" 7 -0.0447766029745614
"tBodyGyroJerk-mean()-Y" "WALKING" 8 -0.0314880905541667
"tBodyGyroJerk-mean()-Y" "WALKING" 9 -0.0356283427038462
"tBodyGyroJerk-mean()-Y" "WALKING" 10 -0.0519204981037736
"tBodyGyroJerk-mean()-Y" "WALKING" 11 -0.0514172549559322
"tBodyGyroJerk-mean()-Y" "WALKING" 12 -0.049852604592
"tBodyGyroJerk-mean()-Y" "WALKING" 13 -0.0319849271912281
"tBodyGyroJerk-mean()-Y" "WALKING" 14 -0.0438969529084746
"tBodyGyroJerk-mean()-Y" "WALKING" 15 -0.0552536572125926
"tBodyGyroJerk-mean()-Y" "WALKING" 16 -0.0433876843176471
"tBodyGyroJerk-mean()-Y" "WALKING" 17 -0.0379251328622951
"tBodyGyroJerk-mean()-Y" "WALKING" 18 -0.0433771125875
"tBodyGyroJerk-mean()-Y" "WALKING" 19 -0.0307128442115385
"tBodyGyroJerk-mean()-Y" "WALKING" 20 -0.0514175758627451
"tBodyGyroJerk-mean()-Y" "WALKING" 21 -0.0515650260576923
"tBodyGyroJerk-mean()-Y" "WALKING" 22 -0.0321910702173913
"tBodyGyroJerk-mean()-Y" "WALKING" 23 -0.0516704755661017
"tBodyGyroJerk-mean()-Y" "WALKING" 24 -0.0502895008551724
"tBodyGyroJerk-mean()-Y" "WALKING" 25 -0.0398986518064865
"tBodyGyroJerk-mean()-Y" "WALKING" 26 -0.0456538283033898
"tBodyGyroJerk-mean()-Y" "WALKING" 27 -0.0476974404561403
"tBodyGyroJerk-mean()-Y" "WALKING" 28 -0.0515394449611111
"tBodyGyroJerk-mean()-Y" "WALKING" 29 -0.0479898124113208
"tBodyGyroJerk-mean()-Y" "WALKING" 30 -0.0617028868769231
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 1 -0.0439902783367347
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 2 -0.0421470257531915
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 3 -0.0391567930959184
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 4 -0.0348434913444444
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 5 -0.0708296588478723
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 6 -0.0768089915604167
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 7 -0.0381904275744681
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 8 -0.0534969692794737
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 9 -0.0597608334619048
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 10 -0.0489378053157895
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 11 -0.0520272987304348
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 12 -0.0609177195869565
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 13 -0.0669414080765958
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 14 -0.0740589810844444
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 15 -0.0495415503071429
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 16 -0.0567686629753191
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 17 -0.0381702367441304
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 18 -0.0509120258890909
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 19 -0.0394612603358974
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 20 -0.0577371504488889
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 21 -0.07359521674
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 22 -0.0355171408083333
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 23 -0.0352891614740741
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 24 -0.0291766311418182
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 25 -0.0415203345874138
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 26 -0.037268109685
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 27 -0.0642023574227273
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 28 -0.0570410865136957
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 29 -0.0671482305364583
"tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" 30 -0.0496807640258064
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 1 -0.0421485884509434
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 2 -0.0424053708458333
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 3 -0.0400372510491525
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 4 -0.0390508828865385
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 5 -0.0559895777393617
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 6 -0.0457705354509804
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 7 -0.0482219105196078
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 8 -0.027919577097561
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 9 -0.0302797452408163
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 10 -0.0372348522521277
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 11 -0.0719834687944444
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 12 -0.0335406569057692
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 13 -0.0453051954036364
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 14 -0.0207749732407407
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 15 -0.0365419164020833
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 16 -0.0296211298558824
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 17 -0.0414496328508333
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 18 -0.0527472610827586
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 19 -0.0346288461475
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 20 -0.0189816250372549
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 21 -0.0132022768074468
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 22 -0.0381312609738095
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 23 -0.0523943787039216
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 24 -0.0317350582050847
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 25 -0.0281452998369231
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 26 -0.0386244096705455
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 27 -0.0509235220237255
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 28 -0.0492552129156863
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 29 -0.0511035119816327
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 30 -0.0141113353615385
"tBodyGyroJerk-mean()-Z" "LAYING" 1 -0.0740501211
"tBodyGyroJerk-mean()-Z" "LAYING" 2 -0.0701783020833333
"tBodyGyroJerk-mean()-Z" "LAYING" 3 -0.06873387
"tBodyGyroJerk-mean()-Z" "LAYING" 4 -0.0712156288333333
"tBodyGyroJerk-mean()-Z" "LAYING" 5 -0.07083096875
"tBodyGyroJerk-mean()-Z" "LAYING" 6 -0.0717774743859649
"tBodyGyroJerk-mean()-Z" "LAYING" 7 -0.0671901794615385
"tBodyGyroJerk-mean()-Z" "LAYING" 8 -0.0694123150925926
"tBodyGyroJerk-mean()-Z" "LAYING" 9 -0.0569490475
"tBodyGyroJerk-mean()-Z" "LAYING" 10 -0.0590744912758621
"tBodyGyroJerk-mean()-Z" "LAYING" 11 -0.0666957489649123
"tBodyGyroJerk-mean()-Z" "LAYING" 12 -0.0678909002816667
"tBodyGyroJerk-mean()-Z" "LAYING" 13 -0.0648770419677419
"tBodyGyroJerk-mean()-Z" "LAYING" 14 -0.0566171868039216
"tBodyGyroJerk-mean()-Z" "LAYING" 15 -0.0624334556236111
"tBodyGyroJerk-mean()-Z" "LAYING" 16 -0.0576790435142857
"tBodyGyroJerk-mean()-Z" "LAYING" 17 -0.0604927046338028
"tBodyGyroJerk-mean()-Z" "LAYING" 18 -0.0593135986615385
"tBodyGyroJerk-mean()-Z" "LAYING" 19 -0.0599161477951807
"tBodyGyroJerk-mean()-Z" "LAYING" 20 -0.0610028293088235
"tBodyGyroJerk-mean()-Z" "LAYING" 21 -0.0601398663555556
"tBodyGyroJerk-mean()-Z" "LAYING" 22 -0.0702723568194445
"tBodyGyroJerk-mean()-Z" "LAYING" 23 -0.0621991626111111
"tBodyGyroJerk-mean()-Z" "LAYING" 24 -0.0624116966805556
"tBodyGyroJerk-mean()-Z" "LAYING" 25 -0.0596922147205479
"tBodyGyroJerk-mean()-Z" "LAYING" 26 -0.0711533355789474
"tBodyGyroJerk-mean()-Z" "LAYING" 27 -0.0642797849864865
"tBodyGyroJerk-mean()-Z" "LAYING" 28 -0.05345019146375
"tBodyGyroJerk-mean()-Z" "LAYING" 29 -0.0674469666086956
"tBodyGyroJerk-mean()-Z" "LAYING" 30 -0.0595736770285714
"tBodyGyroJerk-mean()-Z" "SITTING" 1 -0.046702627
"tBodyGyroJerk-mean()-Z" "SITTING" 2 -0.04358509665
"tBodyGyroJerk-mean()-Z" "SITTING" 3 -0.0590079966686538
"tBodyGyroJerk-mean()-Z" "SITTING" 4 -0.0489964351672
"tBodyGyroJerk-mean()-Z" "SITTING" 5 -0.0487714733568182
"tBodyGyroJerk-mean()-Z" "SITTING" 6 -0.0465504310978182
"tBodyGyroJerk-mean()-Z" "SITTING" 7 -0.0454566269166667
"tBodyGyroJerk-mean()-Z" "SITTING" 8 -0.0445732240217391
"tBodyGyroJerk-mean()-Z" "SITTING" 9 -0.052841489994
"tBodyGyroJerk-mean()-Z" "SITTING" 10 -0.048941191502963
"tBodyGyroJerk-mean()-Z" "SITTING" 11 -0.0505395462396226
"tBodyGyroJerk-mean()-Z" "SITTING" 12 -0.0515634091411765
"tBodyGyroJerk-mean()-Z" "SITTING" 13 -0.0466121595938776
"tBodyGyroJerk-mean()-Z" "SITTING" 14 -0.0520121608148148
"tBodyGyroJerk-mean()-Z" "SITTING" 15 -0.0524148341983051
"tBodyGyroJerk-mean()-Z" "SITTING" 16 -0.0588371273536232
"tBodyGyroJerk-mean()-Z" "SITTING" 17 -0.051090324421875
"tBodyGyroJerk-mean()-Z" "SITTING" 18 -0.0523030404789474
"tBodyGyroJerk-mean()-Z" "SITTING" 19 -0.0590801684246575
"tBodyGyroJerk-mean()-Z" "SITTING" 20 -0.0465835149090909
"tBodyGyroJerk-mean()-Z" "SITTING" 21 -0.0526409877294118
"tBodyGyroJerk-mean()-Z" "SITTING" 22 -0.0517193986693548
"tBodyGyroJerk-mean()-Z" "SITTING" 23 -0.0485561086867647
"tBodyGyroJerk-mean()-Z" "SITTING" 24 -0.051596655125
"tBodyGyroJerk-mean()-Z" "SITTING" 25 -0.0495595643230769
"tBodyGyroJerk-mean()-Z" "SITTING" 26 -0.0487627204433077
"tBodyGyroJerk-mean()-Z" "SITTING" 27 -0.0503883556285714
"tBodyGyroJerk-mean()-Z" "SITTING" 28 -0.0579015362166667
"tBodyGyroJerk-mean()-Z" "SITTING" 29 -0.047000897695
"tBodyGyroJerk-mean()-Z" "SITTING" 30 -0.0488204595806452
"tBodyGyroJerk-mean()-Z" "STANDING" 1 -0.0489505466716981
"tBodyGyroJerk-mean()-Z" "STANDING" 2 -0.0546539479425926
"tBodyGyroJerk-mean()-Z" "STANDING" 3 -0.0416832156688525
"tBodyGyroJerk-mean()-Z" "STANDING" 4 -0.0490753497867857
"tBodyGyroJerk-mean()-Z" "STANDING" 5 -0.0422221341625
"tBodyGyroJerk-mean()-Z" "STANDING" 6 -0.0506432189438596
"tBodyGyroJerk-mean()-Z" "STANDING" 7 -0.0545390015471698
"tBodyGyroJerk-mean()-Z" "STANDING" 8 -0.0478483225666667
"tBodyGyroJerk-mean()-Z" "STANDING" 9 -0.0575743131488889
"tBodyGyroJerk-mean()-Z" "STANDING" 10 -0.0584162547045455
"tBodyGyroJerk-mean()-Z" "STANDING" 11 -0.0524732752340426
"tBodyGyroJerk-mean()-Z" "STANDING" 12 -0.0482863736885246
"tBodyGyroJerk-mean()-Z" "STANDING" 13 -0.053926078122807
"tBodyGyroJerk-mean()-Z" "STANDING" 14 -0.0509036177765
"tBodyGyroJerk-mean()-Z" "STANDING" 15 -0.052278397190566
"tBodyGyroJerk-mean()-Z" "STANDING" 16 -0.0544335294410256
"tBodyGyroJerk-mean()-Z" "STANDING" 17 -0.0546331330897436
"tBodyGyroJerk-mean()-Z" "STANDING" 18 -0.0532384453013699
"tBodyGyroJerk-mean()-Z" "STANDING" 19 -0.0523769867072603
"tBodyGyroJerk-mean()-Z" "STANDING" 20 -0.051815224739726
"tBodyGyroJerk-mean()-Z" "STANDING" 21 -0.0538211740234831
"tBodyGyroJerk-mean()-Z" "STANDING" 22 -0.0513179245555556
"tBodyGyroJerk-mean()-Z" "STANDING" 23 -0.0548226277867647
"tBodyGyroJerk-mean()-Z" "STANDING" 24 -0.0517180379565217
"tBodyGyroJerk-mean()-Z" "STANDING" 25 -0.0556979055540541
"tBodyGyroJerk-mean()-Z" "STANDING" 26 -0.0532541948283784
"tBodyGyroJerk-mean()-Z" "STANDING" 27 -0.051403918985
"tBodyGyroJerk-mean()-Z" "STANDING" 28 -0.0525896252375949
"tBodyGyroJerk-mean()-Z" "STANDING" 29 -0.0544926306307692
"tBodyGyroJerk-mean()-Z" "STANDING" 30 -0.0520307176474576
"tBodyGyroJerk-mean()-Z" "WALKING" 1 -0.0461309295021053
"tBodyGyroJerk-mean()-Z" "WALKING" 2 -0.0514939156830508
"tBodyGyroJerk-mean()-Z" "WALKING" 3 -0.0503616100815517
"tBodyGyroJerk-mean()-Z" "WALKING" 4 -0.0551166852766667
"tBodyGyroJerk-mean()-Z" "WALKING" 5 -0.0482679596035714
"tBodyGyroJerk-mean()-Z" "WALKING" 6 -0.0539597284210526
"tBodyGyroJerk-mean()-Z" "WALKING" 7 -0.0495713093294737
"tBodyGyroJerk-mean()-Z" "WALKING" 8 -0.0522683965333333
"tBodyGyroJerk-mean()-Z" "WALKING" 9 -0.0633406620592308
"tBodyGyroJerk-mean()-Z" "WALKING" 10 -0.0611262928849057
"tBodyGyroJerk-mean()-Z" "WALKING" 11 -0.0342677451
"tBodyGyroJerk-mean()-Z" "WALKING" 12 -0.0467338151926
"tBodyGyroJerk-mean()-Z" "WALKING" 13 -0.0636693233473684
"tBodyGyroJerk-mean()-Z" "WALKING" 14 -0.0388825919508475
"tBodyGyroJerk-mean()-Z" "WALKING" 15 -0.0510976492333333
"tBodyGyroJerk-mean()-Z" "WALKING" 16 -0.0532986670705882
"tBodyGyroJerk-mean()-Z" "WALKING" 17 -0.0513807166754098
"tBodyGyroJerk-mean()-Z" "WALKING" 18 -0.0502631568175
"tBodyGyroJerk-mean()-Z" "WALKING" 19 -0.0603091962115385
"tBodyGyroJerk-mean()-Z" "WALKING" 20 -0.0549273707529412
"tBodyGyroJerk-mean()-Z" "WALKING" 21 -0.0621192104076923
"tBodyGyroJerk-mean()-Z" "WALKING" 22 -0.0569812455608696
"tBodyGyroJerk-mean()-Z" "WALKING" 23 -0.0903002524369492
"tBodyGyroJerk-mean()-Z" "WALKING" 24 -0.0739835516362069
"tBodyGyroJerk-mean()-Z" "WALKING" 25 -0.0512696224225676
"tBodyGyroJerk-mean()-Z" "WALKING" 26 -0.0492240545355932
"tBodyGyroJerk-mean()-Z" "WALKING" 27 -0.0650247552701754
"tBodyGyroJerk-mean()-Z" "WALKING" 28 -0.0593552479814815
"tBodyGyroJerk-mean()-Z" "WALKING" 29 -0.0392368986679245
"tBodyGyroJerk-mean()-Z" "WALKING" 30 -0.0446007229941538
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 1 -0.0270461061061224
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 2 -0.0710229816893617
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 3 -0.0416193131122449
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 4 -0.0492836435688889
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 5 -0.0399656935617021
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 6 -0.0372228650416667
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 7 -0.0789469342553192
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 8 -0.0867903297078947
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 9 -0.0678080598785714
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 10 -0.0720413112078947
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 11 -0.0373048405934783
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 12 -0.0653239980021739
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 13 -0.0512020476
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 14 -0.0615978795422222
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 15 -0.0339213064857143
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 16 -0.0612136932929787
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 17 -0.0582518846641304
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 18 -0.0570591813909091
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 19 -0.0545565563487179
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 20 -0.061531283
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 21 -0.0788436473888889
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 22 -0.0481460161016667
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 23 -0.0293255016148148
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 24 -0.0412055411490909
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 25 -0.0642078122381035
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 26 -0.05105874094
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 27 -0.0621043700545455
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 28 -0.077617393146087
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 29 -0.0359648430270833
"tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" 30 -0.0543595229322581
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 1 -0.0407125527654717
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 2 -0.0445157481625
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 3 -0.0498180874305085
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 4 -0.0722496260807692
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 5 -0.0534895401
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 6 -0.0576800048435294
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 7 -0.072451747827451
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 8 -0.0534090382439024
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 9 -0.0236327911183673
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 10 -0.036502173787234
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 11 -0.046076149625
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 12 -0.0653167291865385
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 13 -0.0661653916327273
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 14 -0.0137237620296296
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 15 -0.0767242496041667
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 16 -0.035416300054902
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 17 -0.0223482086545833
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 18 -0.0692536211396552
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 19 -0.0533545875525
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 20 -0.0518985451176471
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 21 -0.00694066389361702
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 22 -0.067457054547619
